14.976	0	61	66.2	-0.6541
15.008	0	59	65.6	-0.8425
15.04	0	71	65	0.7053
15.072	0	57	64.4	-0.96
15.104	0	69	63.8	0.6195
15.136	0	68	63.2	0.5747
15.168	0	63	62.6	0.0485
15.2	0	72	62	1.1587
15.232	0	56	61.5	-0.7171
15.264	0	72	60.9	1.2908
15.296	0	55	60.3	-0.7068
15.328	0	69	59.8	1.0939
15.36	0	48	59.2	-1.5887
15.392	0	71	58.7	1.4407
15.424	0	62	58.2	0.481
15.456	0	61	57.6	0.4259
15.488	0	62	57.1	0.6135
15.52	0	61	56.6	0.5582
15.552	0	51	56.1	-0.6941
15.584	0	51	55.5	-0.6237
15.616	0	60	55	0.6307
15.648	0	42	54.5	-1.8893
15.68	0	49	54	-0.705
15.712	0	61	53.5	0.9396
15.744	0	51	53.1	-0.2823
15.776	0	58	52.6	0.7007
15.808	0	55	52.1	0.3848
15.84	0	56	51.6	0.5749
15.872	0	51	51.2	-0.0211
15.904	0	63	50.7	1.527
15.936	0	55	50.2	0.6318
15.968	0	54	49.8	0.5645
16	0	53	49.3	0.4955
16.032	0	48	48.9	-0.1244
16.064	0	50	48.4	0.2166
16.096	0	46	48	-0.2888
16.128	0	51	47.6	0.4714
16.16	0	41	47.1	-0.9363
16.192	0	54	46.7	0.9735
16.224	0	61	46.3	1.8527
16.256	0	47	45.9	0.1602
16.288	0	54	45.5	1.1403
16.32	0	58	45.1	1.6707
16.352	0	43	44.7	-0.2467
16.384	0	51	44.3	0.9265
16.416	0	46	43.9	0.309
16.448	0	46	43.5	0.3656
16.48	0	32	43.1	-1.9
16.512	0	40	42.7	-0.4157
16.544	0	45	42.3	0.3918
16.576	0	45	41.9	0.4468
16.608	0	34	41.6	-1.2606
16.64	0	49	41.2	1.0931
16.672	0	35	40.8	-0.9581
16.704	0	38	40.5	-0.3898
16.736	0	39	40.1	-0.1729
16.768	0	43	39.8	0.4843
16.8	0	44	39.4	0.6783
16.832	0	39	39.1	-0.008
16.864	0	37	38.7	-0.2733
16.896	0	38	38.4	-0.0577
16.928	0	35	38	-0.4976
16.96	0	32	37.7	-0.9762
16.992	0	38	37.4	0.1011
17.024	0	40	37	0.4579
17.056	0	37	36.7	0.0469
17.088	0	39	36.4	0.4084
17.12	0	35	36.1	-0.1753
17.152	0	49	35.8	1.8554
17.184	0	28	35.4	-1.3581
17.216	0	36	35.1	0.1413
17.248	0	29	34.8	-1.0457
17.28	0	29	34.5	-0.9912
17.312	0	34	34.2	-0.0364
17.344	0	39	33.9	0.7932
17.376	0	45	33.6	1.6589
